episodio,desc,duracion_ms,id,imagen_url,fecha,episodio_url
Ojalá se te muera un hijo en Navidad,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana: Infierno en la Tormenta, de Alexandre Aja. Además: La Mary, de Daniel Tinayre. En el portarretratos: la ex actriz de exploitation Christina Lindberg. En los caprichos de Flor: matrimonios lavanda en Hollywood. Y en el videoclub del Tío Calu: The Hole.",3132944,3vOliu3qIZ07nqkHJqdC6F,https://i.scdn.co/image/ab6765630000ba8a3705fad6567e66bdfb187e41,2019-07-26,https://open.spotify.com/episode/3vOliu3qIZ07nqkHJqdC6F
Rompieron mi infancia,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana: El Rey León y En los 90, el debut de Jonah Hill como director. En el portarretratos: el guionista Nicholas St. John. Además: cine indie noventoso, la historia del renacimiento de Disney, la vuelta de Edward Furlong y más.",3204310,76NuFvMxtolRrJgzsDIfQD,https://i.scdn.co/image/ab6765630000ba8a1a3a828d1d4e374cbc335585,2019-07-19,https://open.spotify.com/episode/76NuFvMxtolRrJgzsDIfQD
Un kilo de berenjenas y un BB Sanzo,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. ¡Comienza una nueva temporada! Calu y Flor juegan a Nicolás Repetto y repasan las películas que se estrenaron mientras no estuvieron. Y se meten con todo con el tremendo documental de los Parchís. En el portarretratos: Bob Rafelson. En los caprichos de Flor: qué pasó con Shelley Duvall. Y en el videoclub de Calu: Arrebato, de Iván Zulueta.",3502759,2aKIeV0agnBS4NjGuPAE5U,https://i.scdn.co/image/ab6765630000ba8a17efc5d7eca3fbd1f2bae826,2019-07-12,https://open.spotify.com/episode/2aKIeV0agnBS4NjGuPAE5U
Raining Blood: El musical,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: Ma, Rocketman y Godzilla II: El Rey de los Monstruos. En el portarretratos: Paul Schrader. En los caprichos de Flor: ¿qué pasó con las mega archi ultra avant-premieres? Y en el videoclub de Calo: Tres Reyes.",3082136,27MtaBSX9xMyRbM3FwcOfN,https://i.scdn.co/image/ab6765630000ba8a2147eee08f13ebe1b85d31c7,2019-05-31,https://open.spotify.com/episode/27MtaBSX9xMyRbM3FwcOfN
El bordado,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: Extremandamente cruel, malvado y perverso, la nueva biopic del asesino serial Ted Bundy. Además: Aladdin, John Wick 3 y Brightburn. En el portarretratos: Tab Hunter. En los caprichos de Flor: guionistas, finales y expectativas. En el videoclub de Calu: Hagazussa.",3251513,7v5gfrDwd6cczAOqiFuxFY,https://i.scdn.co/image/ab6765630000ba8a53892a21dc1c175bc50abfa6,2019-05-24,https://open.spotify.com/episode/7v5gfrDwd6cczAOqiFuxFY
10050 Cielo Drive,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: El Cuento de las Comadrejas, de Juan José Campanella. En el portarretratos: Janet Leigh. En los caprichos de Flor: ¿Doris Day mató a Sharon Tate? Y en el videoclub de Calu: Sound of my Voice.",2309224,37bg9bB8ihPElAVsJ19DzP,https://i.scdn.co/image/ab6765630000ba8a52cc9773a0aaee9e96d2a5f2,2019-05-17,https://open.spotify.com/episode/37bg9bB8ihPElAVsJ19DzP
Muere Marvel Muere,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio, reciben al creador del gran estreno argentino de la semana: Alejandro Fadel, guionista y director de Muere Monstruo Muere. En el portarretratos: Wes Craven y la historia de The Last House on the Left. En el videoclub, Calu recomienda I'll Take Your Dead. Y Flor nos cuenta todas las películas de Disney que vas a ver hasta que te mueras.",3625927,6AF8kCxuW3jCMvqRlX2gdS,https://i.scdn.co/image/ab6765630000ba8a87a714cb77473810bf2384a3,2019-05-10,https://open.spotify.com/episode/6AF8kCxuW3jCMvqRlX2gdS
¡No puedo creer que no sea una venérea!,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que las películas de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio, más estrenos para ponerse al día, incluyendo El Hijo. En los caprichos de Flor: el debate por Avengers: Endgame. En el portarretratos: David E. Durston. Y en el videoclub de Calu: The House of the Devil, de Ti West.",3149270,24fpCY3XuL6nLYFfnYHwHy,https://i.scdn.co/image/ab6765630000ba8aadf6710ea1e26abadedc9f53,2019-05-03,https://open.spotify.com/episode/24fpCY3XuL6nLYFfnYHwHy
"No es un bigote de Hitler, es caca","Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio se ponen al día con 4x4, Vox Lux, Jamás Llegarán a Viejos y todo lo que se perdieron las últimas semanas. En el portarretratos: el cuarteto The Doll Family, ""los enanos de las películas"". En los caprichos de Flor: la historia de Los Diez Mandamientos, de Cecil B. DeMille. Y en el videoclub de Calu: Chungking Express, de Wong Kar-Wai.",2948153,4suDLbiv2eCb4iYWsADnVp,https://i.scdn.co/image/ab6765630000ba8a72321c971ca1c5f353c688e9,2019-04-19,https://open.spotify.com/episode/4suDLbiv2eCb4iYWsADnVp
¿Y esta poronga?,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: Dragged Across Concrete, de S. Craig Zahler, y The Dirt, la biopic de Motley Crue. En el portarretratos: Fred Olen Ray, director de Hollywood Chainsaw Hookers. En los caprichos de Flor: la vida de la actriz Jean Harlow y un nuevo capítulo del asunto Spielberg. Y en el videoclub del Tío Calu: My Name Is Julia Ross.",3693401,36QlGbLnnkvltwbQ4vskLF,https://i.scdn.co/image/ab6765630000ba8a8f9bec94d9bb40c3697f58ac,2019-03-29,https://open.spotify.com/episode/36QlGbLnnkvltwbQ4vskLF
A veces la tía Marta hace cosas horrorosas,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: Nosotros, la nueva película de Jordan Peele. En el portarretratos: el misterioso actor Abe Zwick y su único papel. En el videoclub: The Woman in the Window. Y Calu y Flor debaten la compra de Fox por Disney.",2805657,5CTlxeXpiEgwq3edOv2dKf,https://i.scdn.co/image/ab6765630000ba8aba5c32212c2fd5d5858bc34d,2019-03-22,https://open.spotify.com/episode/5CTlxeXpiEgwq3edOv2dKf
Hoy Trastorrent,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: Border, Leaving Neverland y Lords of Chaos. En el portarretratos: James Isaac, el protegido de David Cronenberg que terminó dirigiendo Jason X. En el videoclub: Until the Light Takes Us. Además, Calu y Flor discuten el asunto de Steven Spielberg vs. Netflix.",4393980,0UCbmETnuNtuwWzVelnf0p,https://i.scdn.co/image/ab6765630000ba8a3a8b9ad78c3ff371b2a5a00e,2019-03-15,https://open.spotify.com/episode/0UCbmETnuNtuwWzVelnf0p
El prode de los Oscar (sale mal),"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: CALU Y FLOR JUEGAN AL PRODE DE LOS OSCAR 2019.",2658691,5tKTehrD2lzI5OhhcFPV19,https://i.scdn.co/image/ab6765630000ba8a50319404dc2d4b7e032000b4,2019-02-22,https://open.spotify.com/episode/5tKTehrD2lzI5OhhcFPV19
Jugo cadavérico,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: Green Book. En el portarretratos: Michael Cimino, director de una de las mejores y una de las peores películas de la historia. En los caprichos de Flor: cómo se disputan las nominaciones por actuación en los Oscar. Y en el videoclub del tío Calu: El Extraño Vicio de la Señora Wardh.",2372061,6rcDirgCFSa8viz41bUsez,https://i.scdn.co/image/ab6765630000ba8a433f4f71698b895390799430,2019-02-15,https://open.spotify.com/episode/6rcDirgCFSa8viz41bUsez
Ese premio se hizo caca,"Hoy Trasnoche es el ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: La Favorita, de Yorgos Lanthimos. En el portarretratos: la misteriosa muerte de Estelita Rodríguez. En los caprichos de Flor: papelones históricos de los premios Oscar. Y en el videoclub del tío Calu: You Might Be the Killer.",2763054,6mmkx0ozRLJtYuJaKzobN2,https://i.scdn.co/image/ab6765630000ba8a2106f8f3fb8445186dcb4749,2019-02-09,https://open.spotify.com/episode/6mmkx0ozRLJtYuJaKzobN2
Espiritismo,"¡Nueva temporada de Hoy Trasnoche! El ""otro"" podcast de cine, para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: la vieja Suspiria de Dario Argento vs. la nueva Suspiria de Luca Guadagnino. En el portarretratos: Eadweard Muybridge, ¿el inventor del cine? En el videoclub de Calu: The Clovehitch Killer. Y en los caprichos de Flor: ¿por qué Pantera Negra está nominada al Oscar a Mejor Película?",3089253,2MkuT6IuG4wYMIeUdhGpJT,https://i.scdn.co/image/ab6765630000ba8ae1050ef79901f12f333e769c,2019-02-01,https://open.spotify.com/episode/2MkuT6IuG4wYMIeUdhGpJT
"El cumple de Flor, bis",Hoy Trasnoche no es otro podcast de cine. Es “el otro” podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. ¡Último episodio del año! Calo y Flor completan el repaso por sus favoritos de 2018 con las películas que no salieron en cines y se consiguen por streaming legal o empujados a la delincuencia.,3080490,2lNUMo4JXaGqw3P320BsF5,https://i.scdn.co/image/ab6765630000ba8a0202047a42cc3f82f242f5e5,2018-12-21,https://open.spotify.com/episode/2lNUMo4JXaGqw3P320BsF5
El cumple de Calo,"Hoy Trasnoche no es otro podcast de cine. Es “el otro” podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. ¡Anteúltimo episodio del año! Calu y Flor presentan sus top 10 de películas estrenadas comercialmente en cines durante 2018. La semana que viene, las que salieron por streaming y otras vías.",3219749,2Qkn1hpdWW2CIT94V9V3Wv,https://i.scdn.co/image/ab6765630000ba8acd017b483240bb4e81d03fbe,2018-12-14,https://open.spotify.com/episode/2Qkn1hpdWW2CIT94V9V3Wv
La luna no es una estrella,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana vieron El Primer Hombre en la Luna, de Damien Chazelle. En el portarretratos, el cineasta Lucio Fulci, director de Zombi y Zombi 2\. En los caprichos de Flor, 25 años de Philadelphia. Y en el videoclub de Calu, Henry: Retrato de un Asesino, de John McNaughton.",2449920,0jLurQFEUrAnb6RPKeCIv6,https://i.scdn.co/image/ab6765630000ba8af88c3b417d16f2949d88669a,2018-11-30,https://open.spotify.com/episode/0jLurQFEUrAnb6RPKeCIv6
Por vía alternativa,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana vieron The Other Side of the Wind, la película perdida de Orson Welles, y La Balada de Buster Scruggs, de los hermanos Coen. En el portarretratos: Abraham Zapruder, el aficionado que filmó el asesinato de JFK. En los caprichos de Flor: accidente y decapitación en el set de La Dimensión Desconocida. Y en el videoclub de Calu: Yo no sé qué me han hecho tus ojos, de Lorena Muñoz y Sergio Wolf.",3253917,07YTqPPqkNeXy6x5cLjO6k,https://i.scdn.co/image/ab6765630000ba8ad783827f4b659db2dcb5f1c8,2018-11-23,https://open.spotify.com/episode/07YTqPPqkNeXy6x5cLjO6k
Nazis malos,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana: El Infiltrado del KKKlan, de Spike Lee. En el portarretratos: la actriz y cantante Soledad Miranda. En los caprichos de Flor: la maldición de Rebelde sin Causa. Y en el videoclub de Calu: Skate Kitchen, de Crystal Moselle.",2862811,0qy6QAU8ImubH2Y5yiISSv,https://i.scdn.co/image/ab6765630000ba8a72e27531d97b72a68f1d52ce,2018-11-16,https://open.spotify.com/episode/0qy6QAU8ImubH2Y5yiISSv
Hoy Bulsara,"¡El crossover podcastero más ambicioso de la historia! Santiago Calori y Fiorella Sargenti de Hoy Trasnoche se juntaron con BB Sanzo y Alexis Valido de Puerto Bulsara, el único podcast de Queen del mundo (?), para tirarse de todo por el estreno de Bohemian Rhapsody... y no podrás creer lo que pasó a continuación.",4577750,3cNHKhT0JZzIThiHopE9mB,https://i.scdn.co/image/ab6765630000ba8a9c237de21f23328450da1b76,2018-11-02,https://open.spotify.com/episode/3cNHKhT0JZzIThiHopE9mB
Halloween,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana vieron la nueva Halloween, de David Gordon Green, y de paso recorren la tumultuosa historia de la franquicia slasher. En el videoclub de Calu: An Evening with Beverly Luff Linn, de Jim Hosking. ¡Y enterate en qué puesto del ranking de fueguinos está Flor esta semana!",3020983,1GaiLH1tE5X0Aisx4g0tpT,https://i.scdn.co/image/ab6765630000ba8ae1e56a161b8adb6ff8cb07ab,2018-10-26,https://open.spotify.com/episode/1GaiLH1tE5X0Aisx4g0tpT
29: Casi Bruce Lee,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana vieron Hold the Line, de Jeremy Saulnier, y Sorry to Bother You, de Boots Riley. En los caprichos de Flor: las hermanas Joan Fontaine y Olivia de Havilland. En el videoclub de Calu: The Thin Blue Line, de Errol Morris. ¡Y te invitamos a la avant premiere de Halloween!",3179233,3hdQF2NX90av7XCm6YSRDA,https://i.scdn.co/image/ab6765630000ba8a196fc1a5df6bb19bfb9ba5f9,2018-10-19,https://open.spotify.com/episode/3hdQF2NX90av7XCm6YSRDA
28: Pequeño pero mayor,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta vez fueron a ver Nace una Estrella y El Potro. En el portarretratos: William H. Marshall, protagonista de Blacula, ""el Drácula Negro"". Y en el videoclub de Calu: Santoalla, de Andrew Becker y Daniel Mehrer.",2732173,5P5yUy6ojLt2nGYgthwpCX,https://i.scdn.co/image/ab6765630000ba8aa93f4663f078aab8e676cac7,2018-10-12,https://open.spotify.com/episode/5P5yUy6ojLt2nGYgthwpCX
"27: John y Nico, Nico y John","Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. La película de la semana es Mandy, de Panos Cosmatos: para Calu y Flor, en el top 5 del año. En el portarretratos: Laura Gemser, la ""Emanuelle negra"". Flor nos cuenta sobre la dinastía Coppola: Francis Ford, Sofia, Carmine, Italia, Roman, Nicolas Cage y compañía. Y en el videoclub de Calu: Brexitannia, de Timothy George Kelly.",2511020,5f1RVNVI3FErIR67R77f2P,https://i.scdn.co/image/ab6765630000ba8a3e114d61e8205399712c513f,2018-09-28,https://open.spotify.com/episode/5f1RVNVI3FErIR67R77f2P
26: Tradi,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana hablan de Soledad, de Agustina Macri, y otras películas que llegaron a la cartelera. En el portarretratos: el guionista John Alan Schwartz, director (con seudónimo) de Los Rostros de la Muerte 1, 2, 3, 4, 5, 6 y 7\. En los caprichos de Flor: los mitos del Hotel Roosevelt. Y en el videoclub del Tío Calu: What Keeps You Alive, de Colin Minihan.",2404232,144hnTv7vi6M6gNks179e4,https://i.scdn.co/image/ab6765630000ba8a7d748832d4ec0713cc3d250b,2018-09-21,https://open.spotify.com/episode/144hnTv7vi6M6gNks179e4
25: Ayer Trasnoche: 1984,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana vieron Summer of '84, de RKSS, y viajan al verano de 1984 para ver qué la rompía en los cines en esa época (spoilers: Ghostbusters, Gremlins, Karate Kid, Top Secret!). En el portarretratos: Y.K. Kim, el artista marcial coreano protagonista de Miami Connection. En el videoclub de Calu, Sicario 2: Soldado. ¡Y Flor trajo una sección! Nos cuenta sobre Jon Peters, ""el Donald Trump de Hollywood"".",3190047,43hl3SlEwvqWjrQiN81InA,https://i.scdn.co/image/ab6765630000ba8a9d6714480e82cb77f0509ae3,2018-09-14,https://open.spotify.com/episode/43hl3SlEwvqWjrQiN81InA
Monjas chanchitas,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. Esta semana hablan de Todos lo saben, de Asghar Farhadi, y La Monja, la nueva entrega de la franquicia de El Conjuro. De paso, se meten en el mundo del horror religioso y otras monjas que dan miedo. En el portarretratos: el actor argentino Romualdo Quiroga. Y en el videoclub, Piazzolla: Los Años del Tiburón, de Daniel Rosenfeld. **Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts. **",2784079,1eeD4GHi1f1RG246YSMQgz,https://i.scdn.co/image/ab6765630000ba8a4199d7a925600d76e494fa3f,2018-09-07,https://open.spotify.com/episode/1eeD4GHi1f1RG246YSMQgz
24: El capítulo videoclub (Vol. 2),"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En el portarretratos de esta semana: Jack Nicholson, en su faceta de guionista. Hablamos de algunos estrenos (El Justiciero 2, Quién Mató a los Puppets, Latidos en la Oscuridad), pero las estrellas de este episodio son las películas del videoclub: The Tale, Beast, Puppet Master: The Littlest Reich, Upgrade, A todos los chicos de los que me enamoré, Heavy Trip, The Death of Stalin y Unsane. Y, por supuesto, el trailer de Suspiria de Luca Guadagnino. **Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts. **",3641052,6FOlV3UCKDOobMcLqnBEdn,https://i.scdn.co/image/ab6765630000ba8ac7f1a05797133b0ec02bdae5,2018-08-24,https://open.spotify.com/episode/6FOlV3UCKDOobMcLqnBEdn
23: Prejuzgando gente en una plaza,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En el portarretratos de esta semana: Frank Henenlotter, director de Basket Case, Brain Damage y Frankenhooker. Se estrenó Una Obra Maestra, de Gastón Duprat, y nos preguntamos: ¿esta sí tiene director de fotografía? Además: Megalodón y qué hace buena a una mala película. Y en el videoclub de Calu: American Animals, de Bart Layton. Flor, otra vez, se olvidó de preparar su sección. Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts.",3043057,4943HtX54TYEuyt3giNI4P,https://i.scdn.co/image/ab6765630000ba8a194f155f82e24852290d6be7,2018-08-17,https://open.spotify.com/episode/4943HtX54TYEuyt3giNI4P
22: Nenucos para empalar,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: El Angel, de Luis Ortega... ¿es para tanto? En el portarretratos: la actriz japonesa Tura Luna Pascual Yamaguchi, mejor conocida como Tura Satana. ¡Estrenamos sección! En los giallos de Calo: Autostop Rosso Sangue. Hacemos el top 10 de películas con bebés asesinos y le explicamos El Bebé de Rosemary a Amalia Granata. **Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts. **",3110349,4ZJYpWOrkgTF2lxx9Nv5oI,https://i.scdn.co/image/ab6765630000ba8a13726aae9111e042ec22bbe2,2018-08-10,https://open.spotify.com/episode/4ZJYpWOrkgTF2lxx9Nv5oI
21: Usted decide,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En la cartelera: Disobedience, de Sebastián Lelio. En el portarretratos: las actrices siamesas Daisy y Violet Hilton. En el conchódromo de Flor: Lana Turner y su tumultuosa relación con un gángster. Y en el videoclub de Calu: The Devil and Father Amorth, de William Friedkin. Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts.",2677918,6LhaZS0mxQBwzXizBOF8D1,https://i.scdn.co/image/ab6765630000ba8ad91acb2f301390e395578513,2018-08-03,https://open.spotify.com/episode/6LhaZS0mxQBwzXizBOF8D1
20: Hoy Poronga,Hoy Poronga no es sólo un podcast de cine: es el podcast de cine dedicado a hablar de las peores películas jamás estrenadas. Conducen Santiago Calori y Fiorella Sargenti. La abominación de esta semana... Bañeros 5: Lentos y Cargosos. Este episodio está presentado por Cinemark y Hoyts.,3191511,1JTvuDVt3S9p3C4LElrW3x,https://i.scdn.co/image/ab6765630000ba8a98b215450e576bc3854a492c,2018-07-20,https://open.spotify.com/episode/1JTvuDVt3S9p3C4LElrW3x
19: El Plusmar de Chéjov,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio: la cátedra del monstruo. La historia y evolución de los monstruos en el cine, en ocasión del estreno de Hotel Transylvania 3\. Además: festejamos el viernes 13 hablando de Viernes 13\. Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts.",4044566,05FjBO49rPfZdEGtop8hb2,https://i.scdn.co/image/ab6765630000ba8a690f5cad23183b2f90364b40,2018-07-13,https://open.spotify.com/episode/05FjBO49rPfZdEGtop8hb2
18: Sanguchitos de miga,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este episodio vieron 12 Horas para Sobrevivir: El Inicio, Ant-Man and the Wasp y Re Loca. En el portarretratos: el director mexicano René Cardona Jr. En el videoclub de Calu: Ms. 45, de Abel Ferrara. Y en los mitos de Flor: ¿Marisa Tomei ganó un Oscar porque Jack Palance estaba borracho? Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts.",2501043,1kOtUIf66ixAtTjsATmFqe,https://i.scdn.co/image/ab6765630000ba8a83866562fa5ba99d6cc1b1db,2018-07-06,https://open.spotify.com/episode/1kOtUIf66ixAtTjsATmFqe
17: Ayer Trasnoche: 1993,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este capítulo especial, en ocasión del estreno de Jurassic World: El Reino Caído y los 25 años de la primera Jurassic Park, viajan en el tiempo a 1993 para rendir homenaje a El Ejército de las Tinieblas y otras películas no tan recordadas como la de dinosaurios de Steven Spielberg. Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts.",2576563,6P0X0ae0eIyJGDg0Rm0TqD,https://i.scdn.co/image/ab6765630000ba8ab61459b3bcd35549b58315fc,2018-07-02,https://open.spotify.com/episode/6P0X0ae0eIyJGDg0Rm0TqD
16: Gritándole a una nube,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este capítulo llegan con los puños de verdades para entender qué le pasa a la gente que no le gustó El Legado del Diablo. En el portarretatos: Herman Cohen, productor de películas clase B. En el videoclub de Calu: el documental Paradise Lost. Y Flor nos trae un nuevo mito: ¿Judy Garland fumaba 80 puchos por día a los 16 años? Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts. Presentado en Hypno-Vista.",3091567,28dsW72YsE9p1yITARcCaE,https://i.scdn.co/image/ab6765630000ba8a14ed7d69622850de45d525fd,2018-06-22,https://open.spotify.com/episode/28dsW72YsE9p1yITARcCaE
15: Violencia en el bosque ATR,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este capítulo: The Ritual, la película original de terror de Netflix que no está en Netflix. En el portarretratos: el productor William Castle y sus trucos falopa para promocionar películas. Feministas eran las de antes: aborto en el viejo Hollywood. Y en el videoclub: Downrange, God Told Me To y Míralos Morir. Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts.",3219932,1c5yIXJfyZCSIEwhwPW6ps,https://i.scdn.co/image/ab6765630000ba8a4b14e1437e7bb3fefac33458,2018-06-15,https://open.spotify.com/episode/1c5yIXJfyZCSIEwhwPW6ps
14: Piñón Fijo sin maquillaje,"Hoy Trasnoche no es otro podcast de cine. Es ""el otro"" podcast de cine. Para los que saben que hay mucho más que los estrenos de la semana. Conducen Santiago Calori y Fiorella Sargenti. En este capítulo: El Legado del Diablo, de Ari Aster, la sorpresa del cine de terror. Además: Las Estafadoras, El Motoarrebatador, Joel y Huracán Categoría 5 (?). En el portarretratos: Ruggero Deodato, director de Holocausto Caníbal. Feministas eran las de antes: Vivian Leigh. Y en el videoclub: Big Bad Wolves. Este episodio de Hoy Trasnoche está presentado por Cinemark y Hoyts. Si escuchás Hoy Trasnoche, te gusta el cine. Y si te gusta el cine, vas a Cinemark y Hoyts.",3181062,1gfxAbHICSpWZ2SwY1IBvO,https://i.scdn.co/image/ab6765630000ba8a9d7a7f2b6c9cdbf0c9578edd,2018-06-08,https://open.spotify.com/episode/1gfxAbHICSpWZ2SwY1IBvO
